กรอก Room ID,กรอก Code,อัปโหลดรูปที่แคปมา,หัวข้อสนทนา (Topic),คุณเรียกความสัมพันธ์นี้อย่างไร ? (How do you call your relationship ?),"ให้คะแนนระดับความสนิทสนม ความไว้เนื้อเชื่อใจ (Closeness, Trust and Commitment)","ให้คะแนนระดับการให้เกียรติ การให้ความเคารพ (Authority,  and Respect)",กรอกลิงค์บทสนากรุณากรอก url ในรูปแบบดังนี้ http://181.215.78.221:5000/chat_room/{ตัวเลขห้อง},ยินยอมเงื่อนไขที่กล่าวมาข้างต้นหรือไม่ ?
1631,989b8ed870,https://www.api.wang.in.th:3001/static/pictures/answer/63c20297ef09a6377a6db66d/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/68748060edc7b2b40a6e81d2e8ad318d_---_33DD91EF-2C03-445C-BFC8-F6A7E2101E2E.jpeg,ชีวิตครอบครัว,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1631,ยินยอม
1625,2fed790bf1,https://www.api.wang.in.th:3001/static/pictures/answer/63c1f945788dd9199235e683/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/64869c28a0ba32ff1475ec9cf169f9d0_---_Screenshot_20230114_091844_Chrome.png,โทษประหารชีวิต,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1625,ยินยอม
1721,870f885c02,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/6f32db3897cedf83148001f2219b3cce_---_Screenshot%202023-01-14%20143044.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ff8f8c204fcdb695765ffc0134744d99_---_Screenshot%202023-01-14%20142853.jpg,ชีวิตครอบครัว,เพื่อนร่วมงาน (Work colleague),แค่คนรู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1721,ยินยอม
1736,0b990aee9e,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/eb8bcdf757e8bbd05ddb8ca139af983e_---_Screenshot%202023-01-14%20144641.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/418c80aef0d8be548913cbcee65f50e1_---_1673682364599.jpg,ดนตรี,คนในครอบครัว (Family),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1736,ยินยอม
1739,bb7c830004,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/206b6b0eaeaf7c94402f00bd1eedc9e0_---_Screenshot%202023-01-14%20145912.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c6ca20c16f5dd22176a0f918342c604d_---_Screenshot%202023-01-14%20145807.jpg,ออกกำลังกายและฟิตเนส,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1739,ยินยอม
1738,64343f39fd,https://www.api.wang.in.th:3001/static/pictures/answer/63c22ba5ef09a6377a6dbbb9/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/2029c2e18cb59e8511047ca995a2fed9_---_C5E8F14D-2F6E-43FE-AD54-5899DCA98A64.jpeg,เสื้อผ้าและเครื่องแต่งกาย,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/1738,ยินยอม
1740,79f0c81a41,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/7fc22b2280af09bff619a0fb6a636ac3_---_Screenshot%202023-01-14%20151031.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/baca999216c3b5c89444a4dea252f1cc_---_Screenshot%202023-01-14%20150926.jpg,ภาพยนตร์,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1740,ยินยอม
1743,74bf206fdb,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/241790c52031005245676cc3aa081efe_---_Screenshot%202023-01-14%20152030.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/63f45da7875a65bb1c181b1061fd9390_---_Screenshot%202023-01-14%20151909.jpg,สัตว์เลี้ยง,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1743,ยินยอม
1742,25cface610,https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/5fc475805ff45a344e66353eb8b3f76f_---_61C0EDB0-9BB2-4616-98E5-1E5934D167CC.png/https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/582413d59869a3d99486f36162322387_---_0A5BBA51-734A-442F-8791-3FBCBB0C9EE7.png/https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e6a1334bc1dad32ac322cfb540f93c7b_---_A9CE78D5-9744-490B-92BD-A9ED870EA1B5.png/https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/6d8c25b70df6a5ca05618eb0d573b295_---_5045F0F8-2BAA-4082-8B02-6A0D768DD6F9.png/https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ac51a07ed32b35285dccfa2204f118ae_---_5D079AEA-AE4B-4884-A29C-CE5B2C159E21.png/https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/8e9f160f363ec6fced7792bfa7d88dfd_---_B1AED3C5-C9E6-432B-981B-74A08AC6A53A.png/https://www.api.wang.in.th:3001/static/pictures/answer/6376f1bfdcd4c53b726588d2/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/db505541683014e2b124a966fcd3a52c_---_4123F243-4B08-4363-BDF7-338CC772DC44.png,สภาพอากาศ,คนในครอบครัว (Family),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1742,ยินยอม
1745,e0a8103cb3,https://www.api.wang.in.th:3001/static/pictures/answer/63bbd86eabe305c09c0abc19/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/8030dabf6ced90a71ccd35dde18469b7_---_%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99.png,บ้าน,เพื่อน (Friend),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1745,ยินยอม
1747,adc4e0f6c5,https://www.api.wang.in.th:3001/static/pictures/answer/63bbd86eabe305c09c0abc19/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/e194af649b8fc87e512997f6bd7b8ea5_---_%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%96.png,ซื้อรถ,เพื่อน (Friend),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1747,ยินยอม
1750,e1bf21bc7f,https://www.api.wang.in.th:3001/static/pictures/answer/63bbd86eabe305c09c0abc19/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/19695542e8f49b7e752ac961dca413f6_---_%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2.png,การเลือกวิทยาลัย,เพื่อน (Friend),แค่คนรู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1750,ยินยอม
1753,072956876d,https://www.api.wang.in.th:3001/static/pictures/answer/63bbd86eabe305c09c0abc19/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/5c073b2e0f8d38f3613b640b4ba727e1_---_%E0%B8%AA%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A8.png,สภาพอากาศ,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1753,ยินยอม
1759,909965dce3,https://www.api.wang.in.th:3001/static/pictures/answer/63bbd86eabe305c09c0abc19/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ee090451676a1d6eb0e11af24a87729f_---_%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%94%E0%B8%B4%E0%B9%80%E0%B8%A3%E0%B8%81.png,งานอดิเรกและงานฝีมือ,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1759,ยินยอม
1768,f5bc91cf72,https://www.api.wang.in.th:3001/static/pictures/answer/63bcf8f28df274c029593d5d/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/686f63057d2ba71845be4a3f588d9a81_---_E1749B05-729D-478D-9EAD-AA664C285162.png,ร้านอาหาร,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1768,ยินยอม
1771,aafdb11d9e,https://www.api.wang.in.th:3001/static/pictures/answer/6190d208ac49a908ddf5bc94/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/6253b903f52d7828cf7bfed1eb454298_---_AC8DBF93-0CBE-4A34-8190-8FB27D4A519C.jpeg,ชีวิตครอบครัว,เพื่อน (Friend),แค่คนรู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1771,ยินยอม
1773,1e495af909,https://www.api.wang.in.th:3001/static/pictures/answer/6190d208ac49a908ddf5bc94/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/79c7179434d6685ded2342d9338a2953_---_7529F6E6-4F17-4077-9BB1-58E9EEB0C3B7.jpeg,ดนตรี,เพื่อน (Friend),ไม่รู้จักกัน,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1773,ยินยอม
1774,0ef5c69f3f,https://www.api.wang.in.th:3001/static/pictures/answer/6190d208ac49a908ddf5bc94/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c2b0cfe18c59862ab09fd98700f33ae5_---_F284F8E3-6405-46D4-83EB-98B8B0F6E490.jpeg,สัตว์เลี้ยง,เพื่อน (Friend),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1774,ยินยอม
1778,9d56ca45de,https://www.api.wang.in.th:3001/static/pictures/answer/6190d208ac49a908ddf5bc94/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/27b387ab6505c7c333bb3d521be55c0a_---_26442963-AAA6-47BC-967D-29786620E11A.jpeg,ภาพยนตร์,เพื่อน (Friend),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1778,ยินยอม
1780,1a29f644f4,https://www.api.wang.in.th:3001/static/pictures/answer/6190d208ac49a908ddf5bc94/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/a9227857e1e7293ef3ec83bb7644e023_---_8E5E8EF4-3DB3-4414-9A1F-91759592FB5F.jpeg,งานอดิเรกและงานฝีมือ,เพื่อน (Friend),ไม่รู้จักกัน,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1780,ยินยอม
1791,5734f177e9,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/43e78debaa8582e964593105cb94e729_---_Screenshot%202023-01-14%20181806.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/624a9e90e44483cdd22f580f3b3ea1a0_---_Screenshot%202023-01-14%20181742.jpg,การรีไซเคิล,เพื่อนร่วมงาน (Work colleague),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1791,ยินยอม
1797,463fa185b,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/1a829d91ed7c43a7cbf186953f9ab229_---_Screenshot%202023-01-14%20182827.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/4ef58af965d1e9540c7af170b76bf49f_---_Screenshot%202023-01-14%20182808.jpg,ภาษี,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/1797,ยินยอม
1810,fd4093d503,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/cc66a028dc6cc8a2c1447e5050621f1d_---_Screenshot%202023-01-14%20185903.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/b4bb2a096f02adf28694ec884ca73e6c_---_Screenshot%202023-01-14%20185842.jpg,การทำอาหาร,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/1810,ยินยอม
1812,47c0dc8ad9,https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/da2dbb886b6db75c92688e7b07a587e6_---_Screenshot%202023-01-14%20191016.jpg/https://www.api.wang.in.th:3001/static/pictures/answer/63c25641498590195bd5e9e5/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/53b0c9d8b286f9a93880ae9557665f0f_---_Screenshot%202023-01-14%20190925.jpg,ซื้อรถ,คนในครอบครัว (Family),สนิทกันมาก,ให้เกียรติมาก,http://181.215.78.221:5000/chat_room/1812,ยินยอม
1819,71f5fb0f1f,https://www.api.wang.in.th:3001/static/pictures/answer/6190d6dfd3ff13080091527b/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/abd094d33c497ab3f49169d1b5cceb20_---_233a64b2-9c46-42b7-87e3-aea500d42778.png,ออกกำลังกายและฟิตเนส,คู่รัก (Love Partner),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1819,ยินยอม
1850,9c9ea200c3,https://www.api.wang.in.th:3001/static/pictures/answer/638e152bb4c3e7bd0da34ed9/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f0ff986fcebe1628b477cdb8e8a6a837_---_Screenshot_20230114_225430_Chrome.jpg,ร้านอาหาร,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1850,ยินยอม
1875,9c9ea200c3,https://www.api.wang.in.th:3001/static/pictures/answer/638e152bb4c3e7bd0da34ed9/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f18154738b0d8b69ee91ed9dff2fbe39_---_Screenshot_20230114_231912_Chrome.jpg,สภาพอากาศ,เพื่อน (Friend),สนิทกันมาก,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1875,ยินยอม
1889,f8a056505c,https://www.api.wang.in.th:3001/static/pictures/answer/63c2c4cdef09a6377a6dd486/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/cdee032b73f7a004508f89187781e869_---_810590E9-EA2C-4CE8-BCCB-7401B89E94C0.png,สัตว์เลี้ยง,คู่รัก (Love Partner),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1889,ยินยอม
1884,9b2dac429e,https://www.api.wang.in.th:3001/static/pictures/answer/638e152bb4c3e7bd0da34ed9/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/f18154738b0d8b69ee91ed9dff2fbe39_---_Screenshot_20230114_231912_Chrome.jpg,การรีไซเคิล,เพื่อน (Friend),บอกไม่ได้,ให้เกียรติ,http://181.215.78.221:5000/chat_room/1884,ยินยอม
1930,20e05e30f4,https://www.api.wang.in.th:3001/static/pictures/answer/619a802c672aa14a860da187/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/ea308cb3d0bec1dcf507722b030b2f80_---_B6B13203-B628-432F-B258-51EF58416772.jpeg,ออกกำลังกายและฟิตเนส,เพื่อน (Friend),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/1930,ยินยอม
2003,e791bd638e,https://www.api.wang.in.th:3001/static/pictures/answer/63c380d0788dd919923610dc/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/af6dbbba3634a2a07aede691f1120dd0_---_Screenshot_2023-01-15-12-21-35-28.jpg,หนังสือและวรรณคดี,คนในครอบครัว (Family),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/2003,ยินยอม
2015,51c3802594,https://www.api.wang.in.th:3001/static/pictures/answer/63c380d0788dd919923610dc/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/c251a951da56034a46cfd839540cd81f_---_Screenshot_2023-01-15-12-51-25-91.jpg,ภาพยนตร์,คนในครอบครัว (Family),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/2015,ยินยอม
2017,a88aaa7bd0,https://www.api.wang.in.th:3001/static/pictures/answer/63c380d0788dd919923610dc/63b3da8f33bc4098d07d49a1/63b3e97dddcefde3971a2137/9162e627d42d2cdca7a867270e623132_---_Screenshot_2023-01-15-13-04-18-81.jpg,สัตว์เลี้ยง,คนในครอบครัว (Family),สนิทกันมาก,ปกติ (สัมพันธ์แบบเท่าเทียมกัน),http://181.215.78.221:5000/chat_room/2017,ยินยอม
